id,rarity,slot,name,skills
320,11,4,Tenderizer/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}]"
321,11,4,Handicraft/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}]"
322,11,4,Release/Medicine Jewel 4,"[{'id': 56, 'level': 1, 'modifiers': {}, 'description': 'Recovery +10%', 'skill': 18, 'skillName': 'Recovery Up'}, {'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}]"
323,10,4,Footing/Vitality Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}]"
324,10,4,Charger/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}]"
325,10,4,Enhancer/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}]"
326,10,4,Destroyer/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}]"
327,10,4,KO/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}]"
328,10,4,Potential/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}]"
329,10,4,Wind Resist/Vitality Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}]"
330,10,4,Draw/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}]"
331,10,4,Throttle/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}]"
332,10,4,Challenger/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}]"
333,10,4,Flawless/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}]"
334,10,4,Furor/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}]"
335,10,4,Mighty/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}]"
336,10,4,Brace/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}]"
337,11,4,Phoenix/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
338,11,4,Earplug/Vitality Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}]"
339,11,4,Critical/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}]"
340,11,4,Tenderizer/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}]"
341,11,4,Handicraft/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}]"
342,11,4,Release/Vitality Jewel 4,"[{'id': 53, 'level': 1, 'modifiers': {'health': 15}, 'description': 'Health +15', 'skill': 17, 'skillName': 'Health Boost'}, {'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}]"
343,10,4,Footing/Maintenance Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
344,10,4,Charger/Maintenance Jewel 4,"[{'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
345,10,4,Enhancer/Maintenance Jewel 4,"[{'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
346,10,4,Destroyer/Maintenance Jewel 4,"[{'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
347,10,4,KO/Maintenance Jewel 4,"[{'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
348,10,4,Potential/Maintenance Jewel 4,"[{'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
349,10,4,Wind Resist/Maintenance Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
350,10,4,Draw/Maintenance Jewel 4,"[{'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
351,10,4,Throttle/Maintenance Jewel 4,"[{'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
352,10,4,Challenger/Maintenance Jewel 4,"[{'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
353,10,4,Flawless/Maintenance Jewel 4,"[{'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
354,10,4,Furor/Maintenance Jewel 4,"[{'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
355,10,4,Mighty/Maintenance Jewel 4,"[{'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
356,10,4,Brace/Maintenance Jewel 4,"[{'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
357,11,4,Phoenix/Maintenance Jewel 4,"[{'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
358,11,4,Earplug/Maintenance Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
359,11,4,Critical/Maintenance Jewel 4,"[{'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
360,11,4,Tenderizer/Maintenance Jewel 4,"[{'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
361,11,4,Handicraft/Maintenance Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
362,11,4,Release/Maintenance Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 301, 'level': 1, 'modifiers': {}, 'description': 'Shortens time until reuse by 10%.', 'skill': 106, 'skillName': 'Tool Specialist'}]"
363,11,4,Footing/Physique Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
364,11,4,Charger/Physique Jewel 4,"[{'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
365,11,4,Enhancer/Physique Jewel 4,"[{'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
366,11,4,Destroyer/Physique Jewel 4,"[{'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
367,11,4,KO/Physique Jewel 4,"[{'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
368,11,4,Potential/Physique Jewel 4,"[{'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
369,11,4,Wind Resist/Physique Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
370,11,4,Draw/Physique Jewel 4,"[{'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
371,11,4,Throttle/Physique Jewel 4,"[{'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
372,11,4,Challenger/Physique Jewel 4,"[{'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
373,11,4,Flawless/Physique Jewel 4,"[{'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
374,11,4,Furor/Physique Jewel 4,"[{'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
375,11,4,Mighty/Physique Jewel 4,"[{'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}, {'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}]"
376,11,4,Brace/Physique Jewel 4,"[{'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}, {'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}]"
377,12,4,Phoenix/Physique Jewel 4,"[{'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
378,12,4,Earplug/Physique Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
379,12,4,Critical/Physique Jewel 4,"[{'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
380,12,4,Tenderizer/Physique Jewel 4,"[{'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
381,12,4,Handicraft/Physique Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
382,12,4,Release/Physique Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
383,11,4,Footing/Evasion Jewel 4,"[{'id': 33, 'level': 1, 'modifiers': {}, 'description': 'Nullifies minor ground tremors.', 'skill': 11, 'skillName': 'Tremor Resistance'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
384,11,4,Charger/Evasion Jewel 4,"[{'id': 136, 'level': 1, 'modifiers': {}, 'description': 'Increases gauge fill rate by 5% and reduces charge times by 5%.', 'skill': 42, 'skillName': 'Focus'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
385,11,4,Enhancer/Evasion Jewel 4,"[{'id': 139, 'level': 1, 'modifiers': {}, 'description': 'Bonus duration +10%', 'skill': 43, 'skillName': 'Power Prolonger'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
386,11,4,Destroyer/Evasion Jewel 4,"[{'id': 150, 'level': 1, 'modifiers': {}, 'description': 'Part damage +10%', 'skill': 46, 'skillName': 'Partbreaker'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
387,11,4,KO/Evasion Jewel 4,"[{'id': 153, 'level': 1, 'modifiers': {}, 'description': 'Stun power +20%', 'skill': 47, 'skillName': 'Slugger'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
388,11,4,Potential/Evasion Jewel 4,"[{'id': 174, 'level': 1, 'modifiers': {}, 'description': 'While active, increases defense by 50 points', 'skill': 54, 'skillName': 'Heroics'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
389,11,4,Wind Resist/Evasion Jewel 4,"[{'id': 28, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of minor wind pressure.', 'skill': 10, 'skillName': 'Windproof'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
390,11,4,Draw/Evasion Jewel 4,"[{'id': 147, 'level': 1, 'modifiers': {}, 'description': 'Draw attack affinity +30%', 'skill': 45, 'skillName': 'Critical Draw'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
391,11,4,Throttle/Evasion Jewel 4,"[{'id': 161, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10% and reduces stamina depletion by 30%.', 'skill': 51, 'skillName': 'Latent Power'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
392,11,4,Challenger/Evasion Jewel 4,"[{'id': 166, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +4 and increases affinity by 5%.', 'skill': 52, 'skillName': 'Agitator'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
393,11,4,Flawless/Evasion Jewel 4,"[{'id': 171, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 53, 'skillName': 'Peak Performance'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
394,11,4,Furor/Evasion Jewel 4,"[{'id': 180, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +5.', 'skill': 56, 'skillName': 'Resentment'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
395,11,4,Mighty/Evasion Jewel 4,"[{'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}, {'id': 267, 'level': 1, 'modifiers': {}, 'description': 'While active, increases affinity by 10%.', 'skill': 88, 'skillName': 'Maximum Might'}]"
396,11,4,Brace/Evasion Jewel 4,"[{'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}, {'id': 276, 'level': 1, 'modifiers': {}, 'description': 'Prevents knockbacks.', 'skill': 91, 'skillName': 'Flinch Free'}]"
397,12,4,Phoenix/Evasion Jewel 4,"[{'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}, {'id': 356, 'level': 1, 'modifiers': {}, 'description': 'While active, grants attack +12, element attack power +30, and status buildup + 5%.', 'skill': 146, 'skillName': 'Coalescence'}]"
398,12,4,Earplug/Evasion Jewel 4,"[{'id': 23, 'level': 1, 'modifiers': {}, 'description': 'Slightly reduces the effects of weak monster roars.', 'skill': 9, 'skillName': 'Earplugs'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
399,12,4,Critical/Evasion Jewel 4,"[{'id': 130, 'level': 1, 'modifiers': {}, 'description': 'Increases damage dealt by critical hits by 30%.', 'skill': 40, 'skillName': 'Critical Boost'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
400,12,4,Tenderizer/Evasion Jewel 4,"[{'id': 133, 'level': 1, 'modifiers': {}, 'description': 'Attacks that hit weak spots have 10% increased affinity, with an extra 5% on wounded parts.', 'skill': 41, 'skillName': 'Weakness Exploit'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
401,12,4,Handicraft/Evasion Jewel 4,"[{'id': 142, 'level': 1, 'modifiers': {'sharpnessBonus': 10}, 'description': 'Weapon sharpness +10', 'skill': 44, 'skillName': 'Handicraft'}, {'id': 210, 'level': 1, 'modifiers': {}, 'description': 'Very slightly increases invulnerability window.', 'skill': 68, 'skillName': 'Evade Window'}]"
402,12,4,Release/Evasion Jewel 4,"[{'id': 120, 'level': 1, 'modifiers': {}, 'description': 'Draws out 33% of hidden element and expands clip size for some ammo.', 'skill': 38, 'skillName': 'Free Elem/Ammo Up'}, {'id': 198, 'level': 1, 'modifiers': {}, 'description': 'Reduces fixed stamina depletion by 10%.', 'skill': 64, 'skillName': 'Constitution'}]"
